station_id,latitude,longitude,element,first_year,last_year
ASN00009058,-31.9822,116.0594,PRCP,1908,1993
ASN00009058,-31.9822,116.0594,DAPR,1932,1991
ASN00009058,-31.9822,116.0594,DWPR,1932,1991
ASN00009058,-31.9822,116.0594,MDPR,1932,1991
ASN00009059,-32.0,116.0,PRCP,1935,1950
ASN00009060,-31.95,116.0,PRCP,1950,1959
ASN00009061,-31.9667,115.75,PRCP,1954,1974
ASN00009061,-31.9667,115.75,DAPR,1955,1974
ASN00009061,-31.9667,115.75,DWPR,1955,1974
ASN00009061,-31.9667,115.75,MDPR,1955,1974
ASN00009062,-31.7833,116.2167,PRCP,1948,1975
ASN00009062,-31.7833,116.2167,DAPR,1965,1975
ASN00009062,-31.7833,116.2167,DWPR,1965,1975
ASN00009062,-31.7833,116.2167,MDPR,1965,1975
ASN00009063,-30.3903,115.5039,PRCP,1956,2007
ASN00009063,-30.3903,115.5039,DAPR,1964,2007
ASN00009063,-30.3903,115.5039,DWPR,1964,2007
ASN00009063,-30.3903,115.5039,MDPR,1964,2007
ASN00009064,-32.2258,115.7611,TMAX,1955,2012
ASN00009064,-32.2258,115.7611,TMIN,1955,2012
ASN00009064,-32.2258,115.7611,PRCP,1955,2012
ASN00009064,-32.2258,115.7611,DAPR,1955,2012
ASN00009064,-32.2258,115.7611,DATN,1994,2012
ASN00009064,-32.2258,115.7611,DATX,1994,2012
ASN00009064,-32.2258,115.7611,DWPR,1955,2012
ASN00009064,-32.2258,115.7611,MDPR,1955,2012
ASN00009064,-32.2258,115.7611,MDTN,1994,2012
ASN00009064,-32.2258,115.7611,MDTX,1994,2012
ASN00009065,-31.3383,115.5525,PRCP,1956,1973
ASN00009066,-31.7908,116.1975,PRCP,1957,2025
ASN00009066,-31.7908,116.1975,DAPR,1963,2004
ASN00009066,-31.7908,116.1975,DWPR,1963,2004
ASN00009066,-31.7908,116.1975,MDPR,1963,2004
ASN00009067,-31.7564,116.0222,TMAX,1965,1991
ASN00009067,-31.7564,116.0222,TMIN,1965,1991
ASN00009067,-31.7564,116.0222,PRCP,1957,1992
ASN00009067,-31.7564,116.0222,DAPR,1960,1992
ASN00009067,-31.7564,116.0222,DATN,1986,1991
ASN00009067,-31.7564,116.0222,DATX,1986,1991
ASN00009067,-31.7564,116.0222,DWPR,1960,1992
ASN00009067,-31.7564,116.0222,MDPR,1960,1992
ASN00009067,-31.7564,116.0222,MDTN,1986,1991
ASN00009067,-31.7564,116.0222,MDTX,1986,1991
ASN00009068,-32.0447,115.8214,PRCP,1956,2001
ASN00009068,-32.0447,115.8214,DAPR,1958,2000
ASN00009068,-32.0447,115.8214,DWPR,1958,2000
ASN00009068,-32.0447,115.8214,MDPR,1958,2000
ASN00009069,-31.4558,115.8767,PRCP,1969,1974
ASN00009070,-32.1517,115.8008,PRCP,1958,1990
ASN00009070,-32.1517,115.8008,DAPR,1966,1990
ASN00009070,-32.1517,115.8008,DWPR,1966,1990
ASN00009070,-32.1517,115.8008,MDPR,1966,1990
ASN00009071,-32.0167,115.8667,PRCP,1958,1964
ASN00009072,-30.2842,115.5242,PRCP,1958,2002
ASN00009072,-30.2842,115.5242,DAPR,1971,2002
ASN00009072,-30.2842,115.5242,DWPR,1971,2002
ASN00009072,-30.2842,115.5242,MDPR,1971,2002
ASN00009073,-32.3733,116.0581,PRCP,1959,1992
ASN00009073,-32.3733,116.0581,DAPR,1971,1991
ASN00009073,-32.3733,116.0581,DWPR,1971,1991
ASN00009073,-32.3733,116.0581,MDPR,1971,1991
ASN00009074,-32.0167,115.9333,PRCP,1907,1907
ASN00009075,-30.4,115.65,PRCP,1920,1929
ASN00009076,-31.4,116.1,PRCP,1932,1938
ASN00009078,-30.7,115.6,PRCP,1929,1939
ASN00009079,-31.9833,115.8,PRCP,1892,1928
ASN00009079,-31.9833,115.8,DAPR,1907,1918
ASN00009079,-31.9833,115.8,DWPR,1907,1918
ASN00009079,-31.9833,115.8,MDPR,1907,1918
ASN00009080,-32.2,116.1,PRCP,1921,1939
ASN00009081,-32.2,116.3,PRCP,1923,1935
ASN00009082,-32.3,116.15,PRCP,1923,1926
ASN00009083,-32.05,115.75,PRCP,1908,1927
ASN00009084,-32.05,115.75,PRCP,1913,1919
ASN00009085,-31.3,115.6,PRCP,1920,1925
ASN00009086,-32.1,115.75,PRCP,1915,1921
ASN00009086,-32.1,115.75,DAPR,1917,1921
ASN00009086,-32.1,115.75,DWPR,1917,1921
ASN00009086,-32.1,115.75,MDPR,1917,1921
ASN00009087,-31.95,115.9,PRCP,1907,1923
ASN00009088,-30.3,115.4,PRCP,1907,1919
ASN00009089,-32.4,116.0167,PRCP,1910,1916
ASN00009090,-32.1,116.1,PRCP,1913,1932
ASN00009090,-32.1,116.1,DAPR,1922,1932
ASN00009090,-32.1,116.1,DWPR,1922,1932
ASN00009090,-32.1,116.1,MDPR,1922,1932
ASN00009092,-32.2,115.8,PRCP,1923,1936
ASN00009092,-32.2,115.8,DAPR,1925,1925
ASN00009092,-32.2,115.8,DWPR,1925,1925
ASN00009092,-32.2,115.8,MDPR,1925,1925
ASN00009093,-31.2,115.7,PRCP,1910,1916
ASN00009094,-31.95,115.9,PRCP,1929,1944
ASN00009095,-31.9,115.9,PRCP,1921,1933
ASN00009096,-32.0333,116.05,PRCP,1901,1938
ASN00009097,-31.95,115.85,PRCP,1877,1930
ASN00009098,-31.9333,115.8333,PRCP,1907,1934
ASN00009101,-31.2,116.1,PRCP,1921,1930
ASN00009102,-31.9,115.8,PRCP,1907,1938
ASN00009102,-31.9,115.8,DAPR,1937,1938
ASN00009102,-31.9,115.8,DWPR,1937,1938
ASN00009102,-31.9,115.8,MDPR,1937,1938
ASN00009103,-31.9333,116.2,PRCP,1919,1935
ASN00009103,-31.9333,116.2,DAPR,1933,1934
ASN00009103,-31.9333,116.2,DWPR,1933,1934
ASN00009103,-31.9333,116.2,MDPR,1933,1934
ASN00009104,-31.9,116.1,PRCP,1907,1918
ASN00009104,-31.9,116.1,DAPR,1916,1916
ASN00009104,-31.9,116.1,DWPR,1916,1916
ASN00009104,-31.9,116.1,MDPR,1916,1916
ASN00009105,-31.7317,115.7931,PRCP,1906,2025
ASN00009105,-31.7317,115.7931,DAPR,1963,2025
ASN00009105,-31.7317,115.7931,DWPR,1963,2025
ASN00009105,-31.7317,115.7931,MDPR,1963,2025
ASN00009106,-32.0486,115.9839,TMAX,1991,2023
ASN00009106,-32.0486,115.9839,TMIN,1991,2023
ASN00009106,-32.0486,115.9839,PRCP,1961,2024
ASN00009106,-32.0486,115.9839,DAPR,1964,2023
ASN00009106,-32.0486,115.9839,DATN,1991,2023
ASN00009106,-32.0486,115.9839,DATX,1991,2023
ASN00009106,-32.0486,115.9839,DWPR,1964,2016
ASN00009106,-32.0486,115.9839,MDPR,1964,2023
ASN00009106,-32.0486,115.9839,MDTN,1991,2023
ASN00009106,-32.0486,115.9839,MDTX,1991,2023
ASN00009107,-31.9167,115.8667,PRCP,1963,1969
ASN00009107,-31.9167,115.8667,DAPR,1968,1968
ASN00009107,-31.9167,115.8667,DWPR,1968,1968
ASN00009107,-31.9167,115.8667,MDPR,1968,1968
ASN00009109,-31.8531,116.1783,TMAX,1989,1996
ASN00009109,-31.8531,116.1783,TMIN,1989,1996
ASN00009109,-31.8531,116.1783,PRCP,1965,2000
ASN00009109,-31.8531,116.1783,DAPR,1986,2000
ASN00009109,-31.8531,116.1783,DATN,1989,1996
ASN00009109,-31.8531,116.1783,DATX,1989,1996
ASN00009109,-31.8531,116.1783,DWPR,1986,2000
ASN00009109,-31.8531,116.1783,MDPR,1986,2000
ASN00009109,-31.8531,116.1783,MDTN,1989,1996
ASN00009109,-31.8531,116.1783,MDTX,1989,1996
ASN00009110,-30.0233,115.2375,PRCP,1964,1980
ASN00009110,-30.0233,115.2375,DAPR,1980,1980
ASN00009110,-30.0233,115.2375,DWPR,1980,1980
ASN00009110,-30.0233,115.2375,MDPR,1980,1980
ASN00009111,-32.44,116.0744,TMAX,1965,2025
ASN00009111,-32.44,116.0744,TMIN,1965,2025
ASN00009111,-32.44,116.0744,PRCP,1963,2025
ASN00009111,-32.44,116.0744,DAPR,1973,2024
ASN00009111,-32.44,116.0744,DATN,1995,2025
ASN00009111,-32.44,116.0744,DATX,1995,2025
ASN00009111,-32.44,116.0744,DWPR,1973,2018
ASN00009111,-32.44,116.0744,MDPR,1973,2024
ASN00009111,-32.44,116.0744,MDTN,1995,2025
ASN00009111,-32.44,116.0744,MDTX,1995,2025
ASN00009112,-31.3928,116.0875,PRCP,1952,2025
ASN00009112,-31.3928,116.0875,DAPR,1972,2025
ASN00009112,-31.3928,116.0875,DWPR,1972,2025
ASN00009112,-31.3928,116.0875,MDPR,1972,2025
ASN00009113,-32.1108,116.0953,PRCP,1964,2025
ASN00009113,-32.1108,116.0953,DAPR,1964,2025
ASN00009113,-32.1108,116.0953,DWPR,1964,2025
ASN00009113,-32.1108,116.0953,MDPR,1964,2025
ASN00009114,-31.0164,115.33,TMAX,1965,2021
ASN00009114,-31.0164,115.33,TMIN,1965,2021
ASN00009114,-31.0164,115.33,PRCP,1965,2021
ASN00009114,-31.0164,115.33,DAPR,1999,2015
ASN00009114,-31.0164,115.33,DATN,2003,2021
ASN00009114,-31.0164,115.33,DATX,2008,2021
ASN00009114,-31.0164,115.33,DWPR,1999,2015
ASN00009114,-31.0164,115.33,MDPR,1999,2015
ASN00009114,-31.0164,115.33,MDTN,2003,2021
ASN00009114,-31.0164,115.33,MDTX,2008,2021
ASN00009115,-32.4022,116.1039,PRCP,1963,2016
ASN00009115,-32.4022,116.1039,DAPR,1973,2016
ASN00009115,-32.4022,116.1039,DWPR,1973,2016
ASN00009115,-32.4022,116.1039,MDPR,1973,2016
ASN00009117,-31.9667,116.0,PRCP,1964,1975
ASN00009117,-31.9667,116.0,DAPR,1964,1971
ASN00009117,-31.9667,116.0,DWPR,1964,1971
ASN00009117,-31.9667,116.0,MDPR,1964,1971
ASN00009118,-31.15,115.4833,PRCP,1967,1973
ASN00009119,-31.7758,115.9433,PRCP,1950,1989
ASN00009119,-31.7758,115.9433,DAPR,1974,1989
ASN00009119,-31.7758,115.9433,DWPR,1974,1989
ASN00009119,-31.7758,115.9433,MDPR,1974,1989
ASN00009120,-31.7514,115.8014,PRCP,1958,2001
ASN00009120,-31.7514,115.8014,DAPR,1974,2000
ASN00009120,-31.7514,115.8014,DWPR,1974,2000
ASN00009120,-31.7514,115.8014,MDPR,1974,2000
ASN00009121,-31.2358,115.5381,PRCP,1969,1975
ASN00009122,-31.4,115.7,PRCP,1969,1975
ASN00009123,-31.3786,115.7861,PRCP,1972,1975
ASN00009124,-31.4531,115.8058,PRCP,1969,1975
ASN00009125,-31.5772,115.8164,PRCP,1972,1976
ASN00009126,-31.9508,115.8453,TMAX,1967,1971
ASN00009126,-31.9508,115.8453,TMIN,1967,1971
ASN00009126,-31.9508,115.8453,PRCP,1971,1971
ASN00009127,-32.02,115.7692,PRCP,1968,2019
ASN00009127,-32.02,115.7692,DAPR,1969,2018
ASN00009127,-32.02,115.7692,DWPR,1969,2018
ASN00009127,-32.02,115.7692,MDPR,1969,2018
ASN00009129,-31.8931,115.7617,PRCP,1964,1986
ASN00009129,-31.8931,115.7617,DAPR,1965,1986
ASN00009129,-31.8931,115.7617,DWPR,1965,1986
ASN00009129,-31.8931,115.7617,MDPR,1965,1986
ASN00009130,-30.6408,115.5003,PRCP,1968,2006
ASN00009130,-30.6408,115.5003,DAPR,1968,2004
ASN00009130,-30.6408,115.5003,DWPR,1968,2004
ASN00009130,-30.6408,115.5003,MDPR,1968,2004
ASN00009131,-30.3081,115.0311,TMAX,1969,2025
ASN00009131,-30.3081,115.0311,TMIN,1969,2025
ASN00009131,-30.3081,115.0311,PRCP,1968,2025
ASN00009131,-30.3081,115.0311,DAPR,1969,2025
ASN00009131,-30.3081,115.0311,DATN,2003,2025
ASN00009131,-30.3081,115.0311,DATX,2003,2025
ASN00009131,-30.3081,115.0311,DWPR,1969,2025
ASN00009131,-30.3081,115.0311,MDPR,1969,2025
ASN00009131,-30.3081,115.0311,MDTN,2003,2025
ASN00009131,-30.3081,115.0311,MDTX,2003,2025
ASN00009132,-32.2833,116.1833,PRCP,1974,1974
ASN00009132,-32.2833,116.1833,DAPR,1974,1974
ASN00009132,-32.2833,116.1833,DWPR,1974,1974
ASN00009132,-32.2833,116.1833,MDPR,1974,1974
ASN00009133,-31.8511,116.2539,PRCP,1969,2018
ASN00009133,-31.8511,116.2539,DAPR,1969,2018
ASN00009133,-31.8511,116.2539,DWPR,1969,2018
ASN00009133,-31.8511,116.2539,MDPR,1969,2018
ASN00009134,-31.5667,116.0958,PRCP,1968,1980
ASN00009134,-31.5667,116.0958,DAPR,1971,1980
ASN00009134,-31.5667,116.0958,DWPR,1971,1980
ASN00009134,-31.5667,116.0958,MDPR,1971,1980
ASN00009135,-31.9942,116.0692,TMAX,1965,1985
ASN00009135,-31.9942,116.0692,TMIN,1965,1985
ASN00009135,-31.9942,116.0692,PRCP,1966,1988
ASN00009135,-31.9942,116.0692,DAPR,1976,1988
ASN00009135,-31.9942,116.0692,DWPR,1976,1988
ASN00009135,-31.9942,116.0692,MDPR,1976,1988
ASN00009136,-32.0167,116.0,PRCP,1916,1923
ASN00009137,-32.2475,116.0172,PRCP,1970,2012
ASN00009137,-32.2475,116.0172,DAPR,1971,2008
ASN00009137,-32.2475,116.0172,DWPR,1971,2008
ASN00009137,-32.2475,116.0172,MDPR,1971,2008
ASN00009139,-32.45,116.3,PRCP,1927,1937
ASN00009140,-32.1333,116.0167,PRCP,1967,1978
ASN00009140,-32.1333,116.0167,DAPR,1967,1978
ASN00009140,-32.1333,116.0167,DWPR,1967,1978
ASN00009140,-32.1333,116.0167,MDPR,1967,1978
ASN00009144,-31.0769,115.5083,PRCP,1970,2025
ASN00009144,-31.0769,115.5083,DAPR,1971,2025
ASN00009144,-31.0769,115.5083,DWPR,1971,2025
ASN00009144,-31.0769,115.5083,MDPR,1971,2025
ASN00009146,-32.31,115.7292,PRCP,1970,1979
ASN00009146,-32.31,115.7292,DAPR,1971,1979
ASN00009146,-32.31,115.7292,DWPR,1971,1979
ASN00009146,-32.31,115.7292,MDPR,1971,1979
ASN00009147,-31.3292,116.0811,PRCP,1971,2023
ASN00009147,-31.3292,116.0811,DAPR,1985,2022
ASN00009147,-31.3292,116.0811,DWPR,1985,2022
ASN00009147,-31.3292,116.0811,MDPR,1985,2022
ASN00009148,-32.1517,115.9542,PRCP,1968,1987
ASN00009148,-32.1517,115.9542,DAPR,1969,1987
ASN00009148,-32.1517,115.9542,DWPR,1969,1987
ASN00009148,-32.1517,115.9542,MDPR,1969,1987
ASN00009149,-32.3,115.7147,PRCP,1999,2005
ASN00009149,-32.3,115.7147,DAPR,2000,2004
ASN00009149,-32.3,115.7147,DWPR,2000,2004
ASN00009149,-32.3,115.7147,MDPR,2000,2004
ASN00009150,-32.1367,115.7667,PRCP,1969,1993
ASN00009150,-32.1367,115.7667,DAPR,1971,1992
ASN00009150,-32.1367,115.7667,DWPR,1971,1992
ASN00009150,-32.1367,115.7667,MDPR,1971,1992
ASN00009151,-31.9556,115.7928,TMAX,1986,2000
ASN00009151,-31.9556,115.7928,TMIN,1986,2000
ASN00009151,-31.9556,115.7928,PRCP,1967,2024
ASN00009151,-31.9556,115.7928,DAPR,1971,2017
ASN00009151,-31.9556,115.7928,DATN,1988,2000
ASN00009151,-31.9556,115.7928,DATX,1988,2000
ASN00009151,-31.9556,115.7928,DWPR,1971,2017
ASN00009151,-31.9556,115.7928,MDPR,1971,2017
ASN00009151,-31.9556,115.7928,MDTN,1988,2000
ASN00009151,-31.9556,115.7928,MDTX,1988,2000
ASN00009152,-30.5003,115.7119,PRCP,1964,2007
ASN00009152,-30.5003,115.7119,DAPR,1983,2007
ASN00009152,-30.5003,115.7119,DWPR,1983,2007
ASN00009152,-30.5003,115.7119,MDPR,1983,2007
ASN00009157,-30.9667,115.8,PRCP,1929,1934
ASN00009159,-31.95,115.85,TMAX,1971,1973
ASN00009159,-31.95,115.85,TMIN,1971,1973
ASN00009159,-31.95,115.85,PRCP,1971,1973
ASN00009159,-31.95,115.85,DAPR,1973,1973
ASN00009159,-31.95,115.85,DWPR,1973,1973
ASN00009159,-31.95,115.85,MDPR,1973,1973
ASN00009160,-32.2667,115.7,TMAX,1971,1974
ASN00009160,-32.2667,115.7,TMIN,1971,1974
ASN00009160,-32.2667,115.7,PRCP,1971,1974
ASN00009160,-32.2667,115.7,DAPR,1971,1974
ASN00009160,-32.2667,115.7,DWPR,1971,1974
ASN00009160,-32.2667,115.7,MDPR,1971,1974
ASN00009161,-32.0022,115.8861,TMAX,1971,1987
ASN00009161,-32.0022,115.8861,TMIN,1971,1987
ASN00009161,-32.0022,115.8861,PRCP,1971,1987
ASN00009161,-32.0022,115.8861,DAPR,1971,1987
ASN00009161,-32.0022,115.8861,DATN,1986,1986
ASN00009161,-32.0022,115.8861,DATX,1986,1986
ASN00009161,-32.0022,115.8861,DWPR,1971,1987
ASN00009161,-32.0022,115.8861,MDPR,1971,1987
ASN00009161,-32.0022,115.8861,MDTN,1986,1986
ASN00009161,-32.0022,115.8861,MDTX,1986,1986
ASN00009162,-31.4556,116.0978,PRCP,1971,1989
ASN00009162,-31.4556,116.0978,DAPR,1972,1989
ASN00009162,-31.4556,116.0978,DWPR,1972,1989
ASN00009162,-31.4556,116.0978,MDPR,1972,1989
ASN00009163,-31.8511,115.9942,PRCP,1917,2004
ASN00009163,-31.8511,115.9942,DAPR,1963,2003
ASN00009163,-31.8511,115.9942,DWPR,1963,2003
ASN00009163,-31.8511,115.9942,MDPR,1963,2003
ASN00009164,-32.3667,115.7167,PRCP,1936,1962
ASN00009166,-32.2931,116.0136,PRCP,1930,2001
ASN00009166,-32.2931,116.0136,DAPR,1994,2001
ASN00009166,-32.2931,116.0136,DWPR,1994,2001
ASN00009166,-32.2931,116.0136,MDPR,1994,2001
ASN00009167,-31.0053,115.9369,PRCP,1918,1999
ASN00009167,-31.0053,115.9369,DAPR,1920,1999
ASN00009167,-31.0053,115.9369,DWPR,1920,1999
ASN00009167,-31.0053,115.9369,MDPR,1920,1999
ASN00009168,-32.1189,116.1206,PRCP,1972,2024
ASN00009168,-32.1189,116.1206,DAPR,1979,2001
ASN00009168,-32.1189,116.1206,DWPR,1979,2001
ASN00009168,-32.1189,116.1206,MDPR,1979,2001
ASN00009169,-30.5006,115.0664,PRCP,1972,2018
ASN00009169,-30.5006,115.0664,DAPR,1975,2015
ASN00009169,-30.5006,115.0664,DWPR,1975,2015
ASN00009169,-30.5006,115.0664,MDPR,1975,2015
ASN00009170,-32.1644,115.8306,PRCP,1973,1990
ASN00009170,-32.1644,115.8306,DAPR,1975,1990
ASN00009170,-32.1644,115.8306,DWPR,1975,1990
ASN00009170,-32.1644,115.8306,MDPR,1975,1990
ASN00009171,-32.1667,115.8333,PRCP,1929,1935
ASN00009172,-32.1011,115.8794,TMAX,1989,2025
ASN00009172,-32.1011,115.8794,TMIN,1989,2025
ASN00009172,-32.1011,115.8794,PRCP,1972,2025
ASN00009172,-32.1011,115.8794,DAPR,1979,1995
ASN00009172,-32.1011,115.8794,DWPR,1979,1995
ASN00009172,-32.1011,115.8794,MDPR,1979,1995
ASN00009173,-31.8758,116.1764,PRCP,1973,1994
ASN00009173,-31.8758,116.1764,DAPR,1973,1993
ASN00009173,-31.8758,116.1764,DWPR,1973,1993
ASN00009173,-31.8758,116.1764,MDPR,1973,1993
ASN00009174,-31.7833,115.7333,PRCP,1973,1974
ASN00009174,-31.7833,115.7333,DAPR,1973,1974
ASN00009174,-31.7833,115.7333,DWPR,1973,1974
ASN00009174,-31.7833,115.7333,MDPR,1973,1974
ASN00009175,-30.8872,116.0294,PRCP,1973,1983
ASN00009175,-30.8872,116.0294,DAPR,1975,1975
ASN00009175,-30.8872,116.0294,DWPR,1975,1975
ASN00009175,-30.8872,116.0294,MDPR,1975,1975
ASN00009176,-30.5333,115.3333,PRCP,1973,1974
ASN00009177,-31.1228,115.4469,PRCP,1973,2017
ASN00009177,-31.1228,115.4469,DAPR,1975,2006
ASN00009177,-31.1228,115.4469,DWPR,1975,2006
ASN00009177,-31.1228,115.4469,MDPR,1975,2006
ASN00009178,-31.4628,115.8642,TMAX,1996,2025
ASN00009178,-31.4628,115.8642,TMIN,1996,2025
ASN00009178,-31.4628,115.8642,PRCP,1996,2025
ASN00009178,-31.4628,115.8642,DAPR,2002,2008
ASN00009178,-31.4628,115.8642,MDPR,2002,2008
ASN00009179,-30.7994,115.5467,PRCP,1973,2016
ASN00009179,-30.7994,115.5467,DAPR,1973,2006
ASN00009179,-30.7994,115.5467,DWPR,1973,2006
ASN00009179,-30.7994,115.5467,MDPR,1973,2006
ASN00009180,-32.0186,116.0997,PRCP,1973,2008
ASN00009180,-32.0186,116.0997,DAPR,1974,2007
ASN00009180,-32.0186,116.0997,DWPR,1974,2007
ASN00009180,-32.0186,116.0997,MDPR,1974,2007
ASN00009181,-31.8817,116.0592,PRCP,1973,2014
ASN00009181,-31.8817,116.0592,DAPR,1976,2014
ASN00009181,-31.8817,116.0592,DWPR,1976,2014
ASN00009181,-31.8817,116.0592,MDPR,1976,2014
ASN00009182,-31.9544,116.0014,PRCP,1975,2025
ASN00009182,-31.9544,116.0014,DAPR,1975,2024
ASN00009182,-31.9544,116.0014,DWPR,1975,2024
ASN00009182,-31.9544,116.0014,MDPR,1975,2024
ASN00009183,-31.4978,115.5914,PRCP,1975,2012
ASN00009183,-31.4978,115.5914,DAPR,1976,2012
ASN00009183,-31.4978,115.5914,DWPR,1976,2012
ASN00009183,-31.4978,115.5914,MDPR,1976,2012
ASN00009184,-31.775,115.77,PRCP,1977,1988
ASN00009184,-31.775,115.77,DAPR,1983,1983
ASN00009184,-31.775,115.77,DWPR,1983,1983
ASN00009184,-31.775,115.77,MDPR,1983,1983
ASN00009186,-31.7858,115.7772,TMAX,1979,1992
ASN00009186,-31.7858,115.7772,TMIN,1979,1992
ASN00009186,-31.7858,115.7772,PRCP,1979,2009
ASN00009186,-31.7858,115.7772,DAPR,1979,2007
ASN00009186,-31.7858,115.7772,DWPR,1979,2007
ASN00009186,-31.7858,115.7772,MDPR,1979,2007
ASN00009187,-32.0758,115.8469,PRCP,2001,2013
ASN00009187,-32.0758,115.8469,DAPR,2001,2012
ASN00009187,-32.0758,115.8469,DWPR,2001,2012
ASN00009187,-32.0758,115.8469,MDPR,2001,2012
ASN00009188,-31.75,116.0,PRCP,1929,1955
ASN00009189,-31.9833,115.75,PRCP,1916,1926
ASN00009189,-31.9833,115.75,DAPR,1919,1924
ASN00009189,-31.9833,115.75,DWPR,1919,1924
ASN00009189,-31.9833,115.75,MDPR,1919,1924
ASN00009190,-32.13,116.005,PRCP,1909,1935
ASN00009191,-31.9286,115.7653,PRCP,1983,1996
ASN00009191,-31.9286,115.7653,DAPR,1985,1992
ASN00009191,-31.9286,115.7653,DWPR,1985,1994
ASN00009191,-31.9286,115.7653,MDPR,1985,1992
ASN00009192,-32.0533,115.7647,TMAX,1983,1999
ASN00009192,-32.0533,115.7647,TMIN,1983,1999
ASN00009192,-32.0533,115.7647,PRCP,1983,2019
ASN00009192,-32.0533,115.7647,DAPR,1983,2019
ASN00009192,-32.0533,115.7647,DATN,1983,1999
ASN00009192,-32.0533,115.7647,DATX,1983,1999
ASN00009192,-32.0533,115.7647,DWPR,1983,2019
ASN00009192,-32.0533,115.7647,MDPR,1983,2019
ASN00009192,-32.0533,115.7647,MDTN,1983,1999
ASN00009192,-32.0533,115.7647,MDTX,1983,1999
ASN00009193,-32.0069,115.5022,TMAX,1983,2025
ASN00009193,-32.0069,115.5022,TMIN,1983,2025
ASN00009193,-32.0069,115.5022,PRCP,1983,2025
ASN00009193,-32.0069,115.5022,DAPR,2002,2002
ASN00009193,-32.0069,115.5022,MDPR,2002,2002
ASN00009193,-32.0069,115.5022,TAVG,1990,2025
ASN00009194,-32.2208,115.8075,TMAX,1983,2018
ASN00009194,-32.2208,115.8075,TMIN,1983,2018
ASN00009194,-32.2208,115.8075,PRCP,1983,2018
ASN00009194,-32.2208,115.8075,DAPR,2000,2017
ASN00009194,-32.2208,115.8075,DATN,2000,2018
ASN00009194,-32.2208,115.8075,DATX,2000,2018
ASN00009194,-32.2208,115.8075,DWPR,2000,2017
ASN00009194,-32.2208,115.8075,MDPR,2000,2017
ASN00009194,-32.2208,115.8075,MDTN,2000,2018
ASN00009194,-32.2208,115.8075,MDTX,2000,2018
ASN00009195,-31.95,116.3,PRCP,1914,1946
ASN00009195,-31.95,116.3,DAPR,1944,1945
ASN00009195,-31.95,116.3,DWPR,1944,1945
ASN00009195,-31.95,116.3,MDPR,1944,1945
ASN00009196,-31.5667,116.1,PRCP,1912,1956
ASN00009197,-32.23,115.6844,TMAX,1984,1993
ASN00009197,-32.23,115.6844,TMIN,1984,1993
ASN00009197,-32.23,115.6844,PRCP,1983,1999
ASN00009197,-32.23,115.6844,DAPR,1983,1999
ASN00009197,-32.23,115.6844,DATN,1987,1987
ASN00009197,-32.23,115.6844,DATX,1987,1987
ASN00009197,-32.23,115.6844,DWPR,1983,1999
ASN00009197,-32.23,115.6844,MDPR,1983,1999
ASN00009197,-32.23,115.6844,MDTN,1987,1987
ASN00009197,-32.23,115.6844,MDTX,1987,1987
ASN00009198,-32.1261,116.0358,PRCP,1982,1997
ASN00009198,-32.1261,116.0358,DAPR,1995,1995
ASN00009198,-32.1261,116.0358,DWPR,1995,1995
ASN00009198,-32.1261,116.0358,MDPR,1995,1995
ASN00009199,-29.9486,114.9781,PRCP,1983,2025
ASN00009199,-29.9486,114.9781,DAPR,1985,2024
ASN00009199,-29.9486,114.9781,DWPR,1985,2024
ASN00009199,-29.9486,114.9781,MDPR,1985,2024
ASN00009200,-31.5286,116.0,PRCP,1984,1998
ASN00009200,-31.5286,116.0,DAPR,1984,1998
ASN00009200,-31.5286,116.0,DWPR,1984,1998
ASN00009200,-31.5286,116.0,MDPR,1984,1998
ASN00009201,-31.3908,115.6811,PRCP,1986,1986
ASN00009201,-31.3908,115.6811,DAPR,1986,1986
ASN00009201,-31.3908,115.6811,DWPR,1986,1986
ASN00009201,-31.3908,115.6811,MDPR,1986,1986
ASN00009202,-31.8344,116.2197,PRCP,1986,2020
ASN00009202,-31.8344,116.2197,DAPR,1991,2010
ASN00009202,-31.8344,116.2197,DWPR,1991,2010
ASN00009202,-31.8344,116.2197,MDPR,1991,2010
ASN00009203,-31.8986,116.3236,PRCP,1988,1989
ASN00009203,-31.8986,116.3236,DAPR,1988,1989
ASN00009203,-31.8986,116.3236,DWPR,1988,1989
ASN00009203,-31.8986,116.3236,MDPR,1988,1989
ASN00009204,-31.9414,116.0506,TMAX,1994,2013
ASN00009204,-31.9414,116.0506,TMIN,1994,2013
ASN00009205,-31.4317,116.2642,PRCP,1975,1989
ASN00009205,-31.4317,116.2642,DAPR,1989,1989
ASN00009205,-31.4317,116.2642,DWPR,1989,1989
ASN00009205,-31.4317,116.2642,MDPR,1989,1989
ASN00009206,-32.0381,116.1264,PRCP,1974,2018
ASN00009206,-32.0381,116.1264,DAPR,1990,1990
ASN00009206,-32.0381,116.1264,DWPR,1990,1990
ASN00009206,-32.0381,116.1264,MDPR,1990,1990
ASN00009207,-32.0208,116.1167,PRCP,1988,2025
ASN00009207,-32.0208,116.1167,DAPR,1989,2025
ASN00009207,-32.0208,116.1167,DWPR,1989,2025
ASN00009207,-32.0208,116.1167,MDPR,1989,2025
ASN00009208,-32.4489,116.0242,PRCP,1970,1986
ASN00009209,-32.4331,116.0289,PRCP,1970,2013
ASN00009209,-32.4331,116.0289,DAPR,1991,2004
